sheet	cell	v0.4.2_value	v0.5.1_value
ENGINE	AJ23	'=IF(OR($AI23="",$AI23="BLOCKED",$AI23="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z23<SETTINGS!$B$24,1,0)-IF($AE23="QB UNCERTAIN",1,0)-IF($AF23<>"",1,0)-IF($AG23<>"",1,0)+IF(CALC!$Z23>=6,1,0))))'	'=IF(OR($AI23="",$AI23="BLOCKED",$AI23="PENDING LINE",$AI23="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z23<SETTINGS!$B$24,1,0)-IF($AE23="QB UNCERTAIN",1,0)-IF($AF23<>"",1,0)-IF($AG23<>"",1,0)+IF(CALC!$Z23>=6,1,0))))'
ENGINE	AI24	'=IF($A24="","",IF($AH24<>"","BLOCKED",IF(CALC!$S24=1,"PENDING LINE",IF(CALC!$Q24=1,"STALE LINE",IF($AE24="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF24<>"",AND($G24="FCS",$I24=""),AND($H24="FCS",$J24="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B24="",$C24=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A24="","",IF($AH24<>"","BLOCKED",IF($AG24<>"","FCS — NO PLAY",IF(CALC!$S24=1,"PENDING LINE",IF(CALC!$Q24=1,"STALE LINE",IF($AE24="QB UNCERTAIN","QB UNCERTAIN",IF($AF24<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B24="",$C24=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ24	'=IF(OR($AI24="",$AI24="BLOCKED",$AI24="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z24<SETTINGS!$B$24,1,0)-IF($AE24="QB UNCERTAIN",1,0)-IF($AF24<>"",1,0)-IF($AG24<>"",1,0)+IF(CALC!$Z24>=6,1,0))))'	'=IF(OR($AI24="",$AI24="BLOCKED",$AI24="PENDING LINE",$AI24="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z24<SETTINGS!$B$24,1,0)-IF($AE24="QB UNCERTAIN",1,0)-IF($AF24<>"",1,0)-IF($AG24<>"",1,0)+IF(CALC!$Z24>=6,1,0))))'
ENGINE	AI25	'=IF($A25="","",IF($AH25<>"","BLOCKED",IF(CALC!$S25=1,"PENDING LINE",IF(CALC!$Q25=1,"STALE LINE",IF($AE25="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF25<>"",AND($G25="FCS",$I25=""),AND($H25="FCS",$J25="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B25="",$C25=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A25="","",IF($AH25<>"","BLOCKED",IF($AG25<>"","FCS — NO PLAY",IF(CALC!$S25=1,"PENDING LINE",IF(CALC!$Q25=1,"STALE LINE",IF($AE25="QB UNCERTAIN","QB UNCERTAIN",IF($AF25<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B25="",$C25=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ25	'=IF(OR($AI25="",$AI25="BLOCKED",$AI25="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z25<SETTINGS!$B$24,1,0)-IF($AE25="QB UNCERTAIN",1,0)-IF($AF25<>"",1,0)-IF($AG25<>"",1,0)+IF(CALC!$Z25>=6,1,0))))'	'=IF(OR($AI25="",$AI25="BLOCKED",$AI25="PENDING LINE",$AI25="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z25<SETTINGS!$B$24,1,0)-IF($AE25="QB UNCERTAIN",1,0)-IF($AF25<>"",1,0)-IF($AG25<>"",1,0)+IF(CALC!$Z25>=6,1,0))))'
ENGINE	AI26	'=IF($A26="","",IF($AH26<>"","BLOCKED",IF(CALC!$S26=1,"PENDING LINE",IF(CALC!$Q26=1,"STALE LINE",IF($AE26="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF26<>"",AND($G26="FCS",$I26=""),AND($H26="FCS",$J26="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B26="",$C26=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A26="","",IF($AH26<>"","BLOCKED",IF($AG26<>"","FCS — NO PLAY",IF(CALC!$S26=1,"PENDING LINE",IF(CALC!$Q26=1,"STALE LINE",IF($AE26="QB UNCERTAIN","QB UNCERTAIN",IF($AF26<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B26="",$C26=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ26	'=IF(OR($AI26="",$AI26="BLOCKED",$AI26="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z26<SETTINGS!$B$24,1,0)-IF($AE26="QB UNCERTAIN",1,0)-IF($AF26<>"",1,0)-IF($AG26<>"",1,0)+IF(CALC!$Z26>=6,1,0))))'	'=IF(OR($AI26="",$AI26="BLOCKED",$AI26="PENDING LINE",$AI26="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z26<SETTINGS!$B$24,1,0)-IF($AE26="QB UNCERTAIN",1,0)-IF($AF26<>"",1,0)-IF($AG26<>"",1,0)+IF(CALC!$Z26>=6,1,0))))'
ENGINE	AI27	'=IF($A27="","",IF($AH27<>"","BLOCKED",IF(CALC!$S27=1,"PENDING LINE",IF(CALC!$Q27=1,"STALE LINE",IF($AE27="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF27<>"",AND($G27="FCS",$I27=""),AND($H27="FCS",$J27="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B27="",$C27=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A27="","",IF($AH27<>"","BLOCKED",IF($AG27<>"","FCS — NO PLAY",IF(CALC!$S27=1,"PENDING LINE",IF(CALC!$Q27=1,"STALE LINE",IF($AE27="QB UNCERTAIN","QB UNCERTAIN",IF($AF27<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B27="",$C27=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ27	'=IF(OR($AI27="",$AI27="BLOCKED",$AI27="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z27<SETTINGS!$B$24,1,0)-IF($AE27="QB UNCERTAIN",1,0)-IF($AF27<>"",1,0)-IF($AG27<>"",1,0)+IF(CALC!$Z27>=6,1,0))))'	'=IF(OR($AI27="",$AI27="BLOCKED",$AI27="PENDING LINE",$AI27="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z27<SETTINGS!$B$24,1,0)-IF($AE27="QB UNCERTAIN",1,0)-IF($AF27<>"",1,0)-IF($AG27<>"",1,0)+IF(CALC!$Z27>=6,1,0))))'
ENGINE	AI28	'=IF($A28="","",IF($AH28<>"","BLOCKED",IF(CALC!$S28=1,"PENDING LINE",IF(CALC!$Q28=1,"STALE LINE",IF($AE28="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF28<>"",AND($G28="FCS",$I28=""),AND($H28="FCS",$J28="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B28="",$C28=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A28="","",IF($AH28<>"","BLOCKED",IF($AG28<>"","FCS — NO PLAY",IF(CALC!$S28=1,"PENDING LINE",IF(CALC!$Q28=1,"STALE LINE",IF($AE28="QB UNCERTAIN","QB UNCERTAIN",IF($AF28<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B28="",$C28=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ28	'=IF(OR($AI28="",$AI28="BLOCKED",$AI28="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z28<SETTINGS!$B$24,1,0)-IF($AE28="QB UNCERTAIN",1,0)-IF($AF28<>"",1,0)-IF($AG28<>"",1,0)+IF(CALC!$Z28>=6,1,0))))'	'=IF(OR($AI28="",$AI28="BLOCKED",$AI28="PENDING LINE",$AI28="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z28<SETTINGS!$B$24,1,0)-IF($AE28="QB UNCERTAIN",1,0)-IF($AF28<>"",1,0)-IF($AG28<>"",1,0)+IF(CALC!$Z28>=6,1,0))))'
ENGINE	AI29	'=IF($A29="","",IF($AH29<>"","BLOCKED",IF(CALC!$S29=1,"PENDING LINE",IF(CALC!$Q29=1,"STALE LINE",IF($AE29="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF29<>"",AND($G29="FCS",$I29=""),AND($H29="FCS",$J29="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B29="",$C29=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A29="","",IF($AH29<>"","BLOCKED",IF($AG29<>"","FCS — NO PLAY",IF(CALC!$S29=1,"PENDING LINE",IF(CALC!$Q29=1,"STALE LINE",IF($AE29="QB UNCERTAIN","QB UNCERTAIN",IF($AF29<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B29="",$C29=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ29	'=IF(OR($AI29="",$AI29="BLOCKED",$AI29="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z29<SETTINGS!$B$24,1,0)-IF($AE29="QB UNCERTAIN",1,0)-IF($AF29<>"",1,0)-IF($AG29<>"",1,0)+IF(CALC!$Z29>=6,1,0))))'	'=IF(OR($AI29="",$AI29="BLOCKED",$AI29="PENDING LINE",$AI29="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z29<SETTINGS!$B$24,1,0)-IF($AE29="QB UNCERTAIN",1,0)-IF($AF29<>"",1,0)-IF($AG29<>"",1,0)+IF(CALC!$Z29>=6,1,0))))'
ENGINE	AI30	'=IF($A30="","",IF($AH30<>"","BLOCKED",IF(CALC!$S30=1,"PENDING LINE",IF(CALC!$Q30=1,"STALE LINE",IF($AE30="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF30<>"",AND($G30="FCS",$I30=""),AND($H30="FCS",$J30="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B30="",$C30=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A30="","",IF($AH30<>"","BLOCKED",IF($AG30<>"","FCS — NO PLAY",IF(CALC!$S30=1,"PENDING LINE",IF(CALC!$Q30=1,"STALE LINE",IF($AE30="QB UNCERTAIN","QB UNCERTAIN",IF($AF30<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B30="",$C30=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ30	'=IF(OR($AI30="",$AI30="BLOCKED",$AI30="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z30<SETTINGS!$B$24,1,0)-IF($AE30="QB UNCERTAIN",1,0)-IF($AF30<>"",1,0)-IF($AG30<>"",1,0)+IF(CALC!$Z30>=6,1,0))))'	'=IF(OR($AI30="",$AI30="BLOCKED",$AI30="PENDING LINE",$AI30="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z30<SETTINGS!$B$24,1,0)-IF($AE30="QB UNCERTAIN",1,0)-IF($AF30<>"",1,0)-IF($AG30<>"",1,0)+IF(CALC!$Z30>=6,1,0))))'
ENGINE	AI31	'=IF($A31="","",IF($AH31<>"","BLOCKED",IF(CALC!$S31=1,"PENDING LINE",IF(CALC!$Q31=1,"STALE LINE",IF($AE31="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF31<>"",AND($G31="FCS",$I31=""),AND($H31="FCS",$J31="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B31="",$C31=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A31="","",IF($AH31<>"","BLOCKED",IF($AG31<>"","FCS — NO PLAY",IF(CALC!$S31=1,"PENDING LINE",IF(CALC!$Q31=1,"STALE LINE",IF($AE31="QB UNCERTAIN","QB UNCERTAIN",IF($AF31<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B31="",$C31=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ31	'=IF(OR($AI31="",$AI31="BLOCKED",$AI31="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z31<SETTINGS!$B$24,1,0)-IF($AE31="QB UNCERTAIN",1,0)-IF($AF31<>"",1,0)-IF($AG31<>"",1,0)+IF(CALC!$Z31>=6,1,0))))'	'=IF(OR($AI31="",$AI31="BLOCKED",$AI31="PENDING LINE",$AI31="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z31<SETTINGS!$B$24,1,0)-IF($AE31="QB UNCERTAIN",1,0)-IF($AF31<>"",1,0)-IF($AG31<>"",1,0)+IF(CALC!$Z31>=6,1,0))))'
ENGINE	AI32	'=IF($A32="","",IF($AH32<>"","BLOCKED",IF(CALC!$S32=1,"PENDING LINE",IF(CALC!$Q32=1,"STALE LINE",IF($AE32="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF32<>"",AND($G32="FCS",$I32=""),AND($H32="FCS",$J32="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B32="",$C32=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A32="","",IF($AH32<>"","BLOCKED",IF($AG32<>"","FCS — NO PLAY",IF(CALC!$S32=1,"PENDING LINE",IF(CALC!$Q32=1,"STALE LINE",IF($AE32="QB UNCERTAIN","QB UNCERTAIN",IF($AF32<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B32="",$C32=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ32	'=IF(OR($AI32="",$AI32="BLOCKED",$AI32="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z32<SETTINGS!$B$24,1,0)-IF($AE32="QB UNCERTAIN",1,0)-IF($AF32<>"",1,0)-IF($AG32<>"",1,0)+IF(CALC!$Z32>=6,1,0))))'	'=IF(OR($AI32="",$AI32="BLOCKED",$AI32="PENDING LINE",$AI32="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z32<SETTINGS!$B$24,1,0)-IF($AE32="QB UNCERTAIN",1,0)-IF($AF32<>"",1,0)-IF($AG32<>"",1,0)+IF(CALC!$Z32>=6,1,0))))'
ENGINE	AI33	'=IF($A33="","",IF($AH33<>"","BLOCKED",IF(CALC!$S33=1,"PENDING LINE",IF(CALC!$Q33=1,"STALE LINE",IF($AE33="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF33<>"",AND($G33="FCS",$I33=""),AND($H33="FCS",$J33="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B33="",$C33=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A33="","",IF($AH33<>"","BLOCKED",IF($AG33<>"","FCS — NO PLAY",IF(CALC!$S33=1,"PENDING LINE",IF(CALC!$Q33=1,"STALE LINE",IF($AE33="QB UNCERTAIN","QB UNCERTAIN",IF($AF33<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B33="",$C33=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ33	'=IF(OR($AI33="",$AI33="BLOCKED",$AI33="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z33<SETTINGS!$B$24,1,0)-IF($AE33="QB UNCERTAIN",1,0)-IF($AF33<>"",1,0)-IF($AG33<>"",1,0)+IF(CALC!$Z33>=6,1,0))))'	'=IF(OR($AI33="",$AI33="BLOCKED",$AI33="PENDING LINE",$AI33="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z33<SETTINGS!$B$24,1,0)-IF($AE33="QB UNCERTAIN",1,0)-IF($AF33<>"",1,0)-IF($AG33<>"",1,0)+IF(CALC!$Z33>=6,1,0))))'
ENGINE	AI34	'=IF($A34="","",IF($AH34<>"","BLOCKED",IF(CALC!$S34=1,"PENDING LINE",IF(CALC!$Q34=1,"STALE LINE",IF($AE34="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF34<>"",AND($G34="FCS",$I34=""),AND($H34="FCS",$J34="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B34="",$C34=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A34="","",IF($AH34<>"","BLOCKED",IF($AG34<>"","FCS — NO PLAY",IF(CALC!$S34=1,"PENDING LINE",IF(CALC!$Q34=1,"STALE LINE",IF($AE34="QB UNCERTAIN","QB UNCERTAIN",IF($AF34<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B34="",$C34=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ34	'=IF(OR($AI34="",$AI34="BLOCKED",$AI34="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z34<SETTINGS!$B$24,1,0)-IF($AE34="QB UNCERTAIN",1,0)-IF($AF34<>"",1,0)-IF($AG34<>"",1,0)+IF(CALC!$Z34>=6,1,0))))'	'=IF(OR($AI34="",$AI34="BLOCKED",$AI34="PENDING LINE",$AI34="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z34<SETTINGS!$B$24,1,0)-IF($AE34="QB UNCERTAIN",1,0)-IF($AF34<>"",1,0)-IF($AG34<>"",1,0)+IF(CALC!$Z34>=6,1,0))))'
ENGINE	AI35	'=IF($A35="","",IF($AH35<>"","BLOCKED",IF(CALC!$S35=1,"PENDING LINE",IF(CALC!$Q35=1,"STALE LINE",IF($AE35="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF35<>"",AND($G35="FCS",$I35=""),AND($H35="FCS",$J35="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B35="",$C35=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A35="","",IF($AH35<>"","BLOCKED",IF($AG35<>"","FCS — NO PLAY",IF(CALC!$S35=1,"PENDING LINE",IF(CALC!$Q35=1,"STALE LINE",IF($AE35="QB UNCERTAIN","QB UNCERTAIN",IF($AF35<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B35="",$C35=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ35	'=IF(OR($AI35="",$AI35="BLOCKED",$AI35="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z35<SETTINGS!$B$24,1,0)-IF($AE35="QB UNCERTAIN",1,0)-IF($AF35<>"",1,0)-IF($AG35<>"",1,0)+IF(CALC!$Z35>=6,1,0))))'	'=IF(OR($AI35="",$AI35="BLOCKED",$AI35="PENDING LINE",$AI35="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z35<SETTINGS!$B$24,1,0)-IF($AE35="QB UNCERTAIN",1,0)-IF($AF35<>"",1,0)-IF($AG35<>"",1,0)+IF(CALC!$Z35>=6,1,0))))'
ENGINE	AI36	'=IF($A36="","",IF($AH36<>"","BLOCKED",IF(CALC!$S36=1,"PENDING LINE",IF(CALC!$Q36=1,"STALE LINE",IF($AE36="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF36<>"",AND($G36="FCS",$I36=""),AND($H36="FCS",$J36="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B36="",$C36=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A36="","",IF($AH36<>"","BLOCKED",IF($AG36<>"","FCS — NO PLAY",IF(CALC!$S36=1,"PENDING LINE",IF(CALC!$Q36=1,"STALE LINE",IF($AE36="QB UNCERTAIN","QB UNCERTAIN",IF($AF36<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B36="",$C36=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ36	'=IF(OR($AI36="",$AI36="BLOCKED",$AI36="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z36<SETTINGS!$B$24,1,0)-IF($AE36="QB UNCERTAIN",1,0)-IF($AF36<>"",1,0)-IF($AG36<>"",1,0)+IF(CALC!$Z36>=6,1,0))))'	'=IF(OR($AI36="",$AI36="BLOCKED",$AI36="PENDING LINE",$AI36="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z36<SETTINGS!$B$24,1,0)-IF($AE36="QB UNCERTAIN",1,0)-IF($AF36<>"",1,0)-IF($AG36<>"",1,0)+IF(CALC!$Z36>=6,1,0))))'
ENGINE	AI37	'=IF($A37="","",IF($AH37<>"","BLOCKED",IF(CALC!$S37=1,"PENDING LINE",IF(CALC!$Q37=1,"STALE LINE",IF($AE37="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF37<>"",AND($G37="FCS",$I37=""),AND($H37="FCS",$J37="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B37="",$C37=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A37="","",IF($AH37<>"","BLOCKED",IF($AG37<>"","FCS — NO PLAY",IF(CALC!$S37=1,"PENDING LINE",IF(CALC!$Q37=1,"STALE LINE",IF($AE37="QB UNCERTAIN","QB UNCERTAIN",IF($AF37<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B37="",$C37=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ37	'=IF(OR($AI37="",$AI37="BLOCKED",$AI37="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z37<SETTINGS!$B$24,1,0)-IF($AE37="QB UNCERTAIN",1,0)-IF($AF37<>"",1,0)-IF($AG37<>"",1,0)+IF(CALC!$Z37>=6,1,0))))'	'=IF(OR($AI37="",$AI37="BLOCKED",$AI37="PENDING LINE",$AI37="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z37<SETTINGS!$B$24,1,0)-IF($AE37="QB UNCERTAIN",1,0)-IF($AF37<>"",1,0)-IF($AG37<>"",1,0)+IF(CALC!$Z37>=6,1,0))))'
ENGINE	AI38	'=IF($A38="","",IF($AH38<>"","BLOCKED",IF(CALC!$S38=1,"PENDING LINE",IF(CALC!$Q38=1,"STALE LINE",IF($AE38="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF38<>"",AND($G38="FCS",$I38=""),AND($H38="FCS",$J38="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B38="",$C38=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A38="","",IF($AH38<>"","BLOCKED",IF($AG38<>"","FCS — NO PLAY",IF(CALC!$S38=1,"PENDING LINE",IF(CALC!$Q38=1,"STALE LINE",IF($AE38="QB UNCERTAIN","QB UNCERTAIN",IF($AF38<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B38="",$C38=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ38	'=IF(OR($AI38="",$AI38="BLOCKED",$AI38="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z38<SETTINGS!$B$24,1,0)-IF($AE38="QB UNCERTAIN",1,0)-IF($AF38<>"",1,0)-IF($AG38<>"",1,0)+IF(CALC!$Z38>=6,1,0))))'	'=IF(OR($AI38="",$AI38="BLOCKED",$AI38="PENDING LINE",$AI38="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z38<SETTINGS!$B$24,1,0)-IF($AE38="QB UNCERTAIN",1,0)-IF($AF38<>"",1,0)-IF($AG38<>"",1,0)+IF(CALC!$Z38>=6,1,0))))'
ENGINE	AI39	'=IF($A39="","",IF($AH39<>"","BLOCKED",IF(CALC!$S39=1,"PENDING LINE",IF(CALC!$Q39=1,"STALE LINE",IF($AE39="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF39<>"",AND($G39="FCS",$I39=""),AND($H39="FCS",$J39="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B39="",$C39=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A39="","",IF($AH39<>"","BLOCKED",IF($AG39<>"","FCS — NO PLAY",IF(CALC!$S39=1,"PENDING LINE",IF(CALC!$Q39=1,"STALE LINE",IF($AE39="QB UNCERTAIN","QB UNCERTAIN",IF($AF39<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B39="",$C39=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ39	'=IF(OR($AI39="",$AI39="BLOCKED",$AI39="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z39<SETTINGS!$B$24,1,0)-IF($AE39="QB UNCERTAIN",1,0)-IF($AF39<>"",1,0)-IF($AG39<>"",1,0)+IF(CALC!$Z39>=6,1,0))))'	'=IF(OR($AI39="",$AI39="BLOCKED",$AI39="PENDING LINE",$AI39="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z39<SETTINGS!$B$24,1,0)-IF($AE39="QB UNCERTAIN",1,0)-IF($AF39<>"",1,0)-IF($AG39<>"",1,0)+IF(CALC!$Z39>=6,1,0))))'
ENGINE	AI40	'=IF($A40="","",IF($AH40<>"","BLOCKED",IF(CALC!$S40=1,"PENDING LINE",IF(CALC!$Q40=1,"STALE LINE",IF($AE40="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF40<>"",AND($G40="FCS",$I40=""),AND($H40="FCS",$J40="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B40="",$C40=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A40="","",IF($AH40<>"","BLOCKED",IF($AG40<>"","FCS — NO PLAY",IF(CALC!$S40=1,"PENDING LINE",IF(CALC!$Q40=1,"STALE LINE",IF($AE40="QB UNCERTAIN","QB UNCERTAIN",IF($AF40<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B40="",$C40=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ40	'=IF(OR($AI40="",$AI40="BLOCKED",$AI40="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z40<SETTINGS!$B$24,1,0)-IF($AE40="QB UNCERTAIN",1,0)-IF($AF40<>"",1,0)-IF($AG40<>"",1,0)+IF(CALC!$Z40>=6,1,0))))'	'=IF(OR($AI40="",$AI40="BLOCKED",$AI40="PENDING LINE",$AI40="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z40<SETTINGS!$B$24,1,0)-IF($AE40="QB UNCERTAIN",1,0)-IF($AF40<>"",1,0)-IF($AG40<>"",1,0)+IF(CALC!$Z40>=6,1,0))))'
ENGINE	AI41	'=IF($A41="","",IF($AH41<>"","BLOCKED",IF(CALC!$S41=1,"PENDING LINE",IF(CALC!$Q41=1,"STALE LINE",IF($AE41="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF41<>"",AND($G41="FCS",$I41=""),AND($H41="FCS",$J41="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B41="",$C41=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A41="","",IF($AH41<>"","BLOCKED",IF($AG41<>"","FCS — NO PLAY",IF(CALC!$S41=1,"PENDING LINE",IF(CALC!$Q41=1,"STALE LINE",IF($AE41="QB UNCERTAIN","QB UNCERTAIN",IF($AF41<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B41="",$C41=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ41	'=IF(OR($AI41="",$AI41="BLOCKED",$AI41="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z41<SETTINGS!$B$24,1,0)-IF($AE41="QB UNCERTAIN",1,0)-IF($AF41<>"",1,0)-IF($AG41<>"",1,0)+IF(CALC!$Z41>=6,1,0))))'	'=IF(OR($AI41="",$AI41="BLOCKED",$AI41="PENDING LINE",$AI41="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z41<SETTINGS!$B$24,1,0)-IF($AE41="QB UNCERTAIN",1,0)-IF($AF41<>"",1,0)-IF($AG41<>"",1,0)+IF(CALC!$Z41>=6,1,0))))'
